seed,cw_alpha,ec1,ec2,ec3,ec4,ec5,ec6,bm,cw_stress_volume,cw_ec_volume,cw_ec_volume_red,cw_fullcov,cw_redcov,cw_cwfullcov,cw_cwredcov,cw_Mvol,cw_Mcov,mv_stress_volume,mv_ec_volume,mv_ec_volume_red,mv_fullcov,mv_redcov,mv_cwfullcov,mv_cwredcov,cw_fullcov_upper,cw_redcov_upper,mv_Mvol,mv_Mcov
350.0,0.8,0.614532157380312,-0.12877668505844664,-0.1248286243955905,-0.0034156215959897035,-0.0018260738717479719,0.14433086807799367,0.12162530286304374,3520.739532200498,0.1320562792990355,0.5557072412524873,0.0,0.0,5.0,2.0,0.25471444397327686,1.0,2.641835326342671,0.12869499547498334,0.7406490180066713,0.0,0.0,4.0,2.0,6.0,3.0,0.613898653043336,1.0
350.0,0.85,0.614532157380312,-0.12877668505844664,-0.1248286243955905,-0.0034156215959897035,-0.0018260738717479719,0.14433086807799367,0.12162530286304374,5659.277263988563,0.13738404939711285,0.5781270795134587,0.0,0.0,5.0,2.0,0.2649908201164833,1.0,3.8813354041721264,0.13288764697540972,0.7647780309894536,0.0,1.0,4.0,2.0,6.0,3.0,0.6338983670904309,1.0
350.0,0.9,0.614532157380312,-0.12877668505844664,-0.1248286243955905,-0.0034156215959897035,-0.0018260738717479719,0.14433086807799367,0.12162530286304374,13007.60618227611,0.14725024082239688,0.6196450902261351,0.0,0.0,5.0,2.0,0.28402105083602697,1.0,5.857857828877514,0.1375248191798175,0.7914652928122342,0.0,1.0,4.0,2.0,6.0,3.0,0.6560185261510785,1.0
350.0,0.95,0.614532157380312,-0.12877668505844664,-0.1248286243955905,-0.0034156215959897035,-0.0018260738717479719,0.14433086807799367,0.12162530286304374,52264.72913764482,0.16534470466848714,0.6957885696519344,0.0,0.0,5.0,2.0,0.31892224085906823,1.0,11.310169998312745,0.14527535367314226,0.8360701800521867,0.0,1.0,4.0,2.0,6.0,3.0,0.6929899924327094,1.0
101.0,0.4,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,0.34461386044972225,0.06315254737575976,0.2493052016461332,0.0,0.0,1.0,1.0,0.10354976965606705,1.0,0.6228436379765379,0.1182412291518479,0.6542731057390464,1.0,1.0,4.0,2.0,6.0,3.0,0.5062172678691713,1.0
101.0,0.45,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,1.7326590630443048,0.0722502306391167,0.2852198219541405,0.0,0.0,1.0,1.0,0.11846703024920135,1.0,0.7395393737708879,0.11994554572645316,0.663703729104755,1.0,1.0,4.0,2.0,6.0,3.0,0.513513830042699,1.0
101.0,0.5,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,8.229672952896696,0.08226751132122181,0.3247647062727216,0.0,0.0,1.0,1.0,0.13489213343688852,1.0,0.9235365944923702,0.1221870534888936,0.676106832961081,1.0,1.0,4.0,2.0,6.0,3.0,0.5231102283848794,1.0
101.0,0.55,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,34.40953949769859,0.09268363323293798,0.36588408279003115,0.0,0.0,1.0,1.0,0.15197120735373448,1.0,1.4501857179273179,0.12686913678296888,0.7020145573658194,1.0,1.0,4.0,2.0,6.0,3.0,0.5431552789147489,1.0
101.0,0.6,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,205.24482127757565,0.10755629382823284,0.42459638819653783,0.0,0.0,3.0,2.0,0.17635756456039217,1.0,1.8138674089978204,0.1292571207918646,0.7152281692773544,1.0,1.0,4.0,2.0,6.0,3.0,0.5533787749775819,1.0
101.0,0.65,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,872.0318278119969,0.12133632572270155,0.47899535978037155,0.0,0.0,3.0,2.0,0.1989523637857548,1.0,2.3541299700762948,0.1320960666270953,0.7309371222539499,1.0,1.0,4.0,2.0,6.0,3.0,0.5655329399388866,1.0
101.0,0.7,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,4038.1760112115085,0.13786750471315545,0.5442549428521598,0.0,1.0,4.0,3.0,0.22605815520251987,1.0,3.1891906191393495,0.13548068676570083,0.7496654959837975,1.0,1.0,4.0,2.0,6.0,3.0,0.5800232591924152,1.0
101.0,0.75,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,18225.56279886276,0.15631592464751162,0.6170831539522013,0.0,1.0,5.0,3.0,0.25630760220193305,1.0,3.9645110698679895,0.1379599894662172,0.7633844084948546,1.0,1.0,4.0,2.0,6.0,3.0,0.5906377110911203,1.0
101.0,0.8,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,60072.248832862824,0.17265108121719913,0.6815689058617157,1.0,1.0,6.0,3.0,0.28309198019420057,1.0,4.704605715073615,0.13994185259693884,0.7743508011396893,1.0,1.0,4.0,2.0,6.0,3.0,0.5991225124292069,1.0
101.0,0.85,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,131760.34370443807,0.1843296527050841,0.727672012398373,1.0,1.0,6.0,3.0,0.30224106344949586,1.0,6.852938390613419,0.14439774749221201,0.7990069402283078,1.0,1.0,4.0,2.0,6.0,3.0,0.6181991996048842,1.0
101.0,0.9,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,210075.18629751384,0.19163626949182114,0.7565160994077228,1.0,1.0,6.0,3.0,0.3142215538124576,1.0,8.557070121284342,0.14709495369022307,0.8139315945866028,1.0,1.0,4.0,2.0,6.0,3.0,0.6297465453338729,1.0
101.0,0.95,0.4480257881066356,-0.20648421189310062,-0.20559869908810935,-0.005033790121421819,-0.005208687237147218,0.0655769044037729,0.012276463310139096,378899.7097124334,0.20129060304330748,0.794628189463114,1.0,1.0,6.0,3.0,0.3300515409939876,1.0,11.242747304626674,0.15047928549015482,0.8326583728303322,1.0,1.0,4.0,2.0,6.0,3.0,0.6442356301447556,1.0
351.0,0.4,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,0.633551606495831,0.06671657386110041,0.26175222743710896,0.0,0.0,2.0,2.0,0.11966977544888634,1.0,6.97402783627687,0.1422931019535591,0.839441213335924,1.0,1.0,4.0,2.0,6.0,3.0,0.710437340117491,1.0
351.0,0.45,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,2.2612779188575063,0.07417907231287663,0.2910301935998362,0.0,1.0,4.0,3.0,0.13305528765865537,1.0,9.356236045956887,0.1458205184888506,0.8602507872061507,1.0,1.0,4.0,2.0,6.0,3.0,0.7280489346812029,1.0
351.0,0.5,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,7.715644926042392,0.08216740827290923,0.32237120243832584,0.0,1.0,4.0,3.0,0.14738399663189525,1.0,12.408306889097311,0.14929190202600598,0.8807298010752488,1.0,1.0,4.0,2.0,6.0,3.0,0.7453807691328066,1.0
351.0,0.55,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,23.128969532483513,0.09003919279840075,0.35325493962995835,0.0,1.0,4.0,3.0,0.1615036468481788,1.0,15.092294273440707,0.15174805943459524,0.8952196092732815,1.0,1.0,4.0,2.0,6.0,3.0,0.7576438086780232,1.0
351.0,0.6,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,71.48382156270232,0.09891660816714755,0.38808411493340944,0.0,1.0,4.0,3.0,0.1774271009805236,1.0,19.668497596551767,0.15513429135511336,0.9151962813183135,1.0,1.0,4.0,2.0,6.0,3.0,0.7745505003279033,1.0
351.0,0.65,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,171.00584049152297,0.10637416103170741,0.4173426778445166,1.0,1.0,6.0,3.0,0.1908037422714581,1.0,23.684398180133268,0.1575549564842159,0.9294767070392808,1.0,1.0,4.0,2.0,6.0,3.0,0.7866363349328448,1.0
351.0,0.7,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,419.52479915349136,0.11463442028874814,0.4497505359614492,1.0,1.0,6.0,3.0,0.20562020110967186,1.0,28.794968512075187,0.16014126615889604,0.9447343330349843,1.0,1.0,4.0,2.0,6.0,3.0,0.7995491953651062,1.0
351.0,0.75,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,1249.9621771922143,0.1255528691969724,0.4925873927796068,1.0,1.0,6.0,3.0,0.22520466496145206,1.0,32.81585274966729,0.16189515371457042,0.9550811838490919,1.0,1.0,4.0,2.0,6.0,3.0,0.8083059600487884,1.0
351.0,0.8,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,4333.737043068684,0.139259163535412,0.546361932828148,1.0,1.0,6.0,3.0,0.24978969789693017,1.0,42.67788935044151,0.16547934188757846,0.9762256752367073,1.0,1.0,4.0,2.0,6.0,3.0,0.8262010025853088,1.0
351.0,0.85,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,11853.617696639563,0.15143960874013918,0.5941500382268264,1.0,1.0,6.0,3.0,0.2716378093654815,1.0,58.780979508240954,0.1699534332220649,1.0026200443722038,1.0,1.0,4.0,2.0,6.0,3.0,0.8485391307410415,1.0
351.0,0.9,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,27723.308104968055,0.16255075469400593,0.6377429122982448,1.0,1.0,6.0,3.0,0.2915679146500741,1.0,84.58777060874681,0.17518725410159966,1.0334963475041254,1.0,1.0,4.0,2.0,6.0,3.0,0.8746704170315153,1.0
351.0,0.95,0.20424691869856093,-0.15121109263092258,-0.15000961687864456,-0.003317205545520679,-0.003230929387807178,0.04187024026163588,-0.03192377168624261,102567.58192102144,0.1812742341419984,0.7112016073009038,1.0,1.0,6.0,3.0,0.32515229183688754,1.0,124.96391986773078,0.18097792058677964,1.067657694987643,1.0,1.0,4.0,2.0,6.0,3.0,0.9035819077415953,1.0
102.0,0.4,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,0.08228623359501613,0.052471470306227896,0.23817522861547685,0.0,0.0,2.0,1.0,0.10734201771283287,1.0,0.24381991035477205,0.1203643519756093,0.6813928403710469,0.0,1.0,4.0,2.0,6.0,3.0,0.5585057285325925,1.0
102.0,0.45,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,0.5991594807656493,0.061911953107993564,0.28102687993053693,0.0,0.0,2.0,1.0,0.12665461684929244,1.0,0.2813812606413694,0.1218101231632718,0.689577474109512,0.0,1.0,4.0,2.0,6.0,3.0,0.565214288643651,1.0
102.0,0.5,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,5.726212048571919,0.07472540094218155,0.3391888839576661,0.0,0.0,2.0,1.0,0.15286736324943706,1.0,0.3193075209159727,0.12310042350832731,0.6968819741763356,0.0,1.0,4.0,2.0,6.0,3.0,0.5712014444951359,1.0
102.0,0.55,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,42.26244645230767,0.08826913171250346,0.400665742785939,0.0,0.0,2.0,1.0,0.18057406519167665,1.0,0.3784155879735168,0.12485507586699697,0.7068152105117911,0.0,1.0,4.0,2.0,6.0,3.0,0.5793432520803155,1.0
102.0,0.6,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,179.15812228808133,0.09955941671930015,0.4519139010123823,0.0,0.0,4.0,2.0,0.20367084456739498,1.0,0.4673508034647568,0.12707078149271517,0.7193585086308234,0.0,1.0,4.0,2.0,6.0,3.0,0.5896244048003195,1.0
102.0,0.65,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,818.2021202834111,0.11299286444924314,0.512890169935296,0.0,1.0,5.0,3.0,0.2311519381170226,1.0,0.5753902274869812,0.1292921998516452,0.7319341470187621,0.0,1.0,4.0,2.0,6.0,3.0,0.5999320653207807,1.0
102.0,0.7,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,2980.6999158776243,0.12584592473017753,0.5712319803125192,0.0,1.0,5.0,3.0,0.25744572055323556,1.0,0.623899279090493,0.13016722860813612,0.7368877592802433,0.0,1.0,4.0,2.0,6.0,3.0,0.6039923087824824,1.0
102.0,0.75,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,6786.64966723021,0.1347774559288125,0.6117734302224652,0.0,1.0,5.0,3.0,0.275717146425836,1.0,0.752415860774415,0.13221486316862618,0.7484795927950125,0.0,1.0,4.0,2.0,6.0,3.0,0.613493590625522,1.0
102.0,0.8,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,15162.95663182892,0.1441156990938349,0.6541610017487799,0.0,1.0,5.0,3.0,0.294820591733859,1.0,0.9004962961082474,0.13420919732868045,0.7597696882066818,0.0,1.0,4.0,2.0,6.0,3.0,0.6227475519082135,1.0
102.0,0.85,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,40419.585930120295,0.15638507044949815,0.7098533677249707,1.0,1.0,6.0,3.0,0.31992030915551106,1.0,1.1054306599403223,0.1365221367341132,0.7728634350279433,1.0,1.0,4.0,2.0,6.0,3.0,0.6334798815928749,1.0
102.0,0.9,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,147339.29871735373,0.17418303423559245,0.7906407759851857,1.0,1.0,6.0,3.0,0.3563299872687721,1.0,1.5005989097760382,0.14004389148853394,0.7928003884183564,1.0,1.0,4.0,2.0,6.0,3.0,0.6498212665008376,1.0
102.0,0.95,0.4330806856288839,-0.23484800030906217,-0.23248326298598077,-0.0032064273185830657,0.000665120449555009,0.020488344955231552,-0.010628280114359123,595796.7569078316,0.19569098217717265,0.8882683131618526,1.0,1.0,6.0,3.0,0.4003292599294767,1.0,1.9407115383953348,0.1430777824345224,0.809975503268657,1.0,1.0,4.0,2.0,6.0,3.0,0.6638989019906304,1.0
352.0,0.4,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,0.4175035305986081,0.061116115906659815,0.2738566684968329,0.0,0.0,3.0,1.0,0.10226176623610626,1.0,0.08420473579413552,0.105308152863402,0.6429496773450992,0.0,0.0,3.0,1.0,4.0,2.0,0.4494420352222184,1.0
352.0,0.45,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,1.895976802336946,0.06932983257836743,0.3106617083839573,0.0,0.0,3.0,1.0,0.11600526354039488,1.0,0.0996823698609813,0.10679940051401572,0.652054358889057,0.0,0.0,3.0,1.0,4.0,2.0,0.45580649382193966,1.0
352.0,0.5,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,9.286915724659439,0.07914497723955549,0.35464262532954044,0.0,0.0,3.0,1.0,0.13242832992846365,1.0,0.1175507291545341,0.10827696217184765,0.6610754818062238,0.0,0.0,3.0,1.0,4.0,2.0,0.462112542314915,1.0
352.0,0.55,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,35.2492725844461,0.08844974389614911,0.3963365772424348,0.0,0.0,3.0,1.0,0.14799741278986994,1.0,0.14141635623268092,0.10995768528764747,0.6713369891599008,0.0,0.0,3.0,1.0,4.0,2.0,0.46928565851979187,1.0
352.0,0.6,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,117.02327772164776,0.09775149796513426,0.43801702997931324,0.0,0.0,3.0,1.0,0.16356145487724763,1.0,0.1884613920326084,0.11262094096179119,0.6875972627457393,0.0,0.0,3.0,1.0,4.0,2.0,0.480652100888759,1.0
352.0,0.65,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,397.21178419925087,0.10823122571819872,0.4849758932289215,0.0,0.0,3.0,1.0,0.18109652649957783,1.0,0.2352785641739397,0.11472264432731191,0.7004290280364042,0.0,0.0,3.0,1.0,4.0,2.0,0.4896219081861889,1.0
352.0,0.7,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,1246.957832810179,0.11905703074013325,0.5334855024068208,0.0,0.0,3.0,1.0,0.19921066752518735,1.0,0.3096149174968191,0.11737774860300605,0.7166395339750042,0.0,0.0,3.0,1.0,6.0,3.0,0.5009535614053188,1.0
352.0,0.75,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,3404.187459904622,0.12944994059091688,0.5800553412373898,0.0,0.0,3.0,1.0,0.2166004721930253,1.0,0.4038822169686846,0.12000661328838669,0.732689836399754,0.0,1.0,3.0,1.0,6.0,3.0,0.5121732273323614,1.0
352.0,0.8,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,8119.394476402843,0.1391749380458988,0.6236323154061838,0.0,0.0,3.0,1.0,0.232872700911011,1.0,0.4840683520754369,0.1218314770591131,0.7438313818611886,0.0,1.0,3.0,1.0,6.0,3.0,0.519961517838059,1.0
352.0,0.85,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,25542.790093403717,0.15312276439892833,0.6861314647900661,0.0,0.0,3.0,1.0,0.256210724554295,1.0,0.765954543370429,0.1265807122640602,0.7728274202459611,1.0,1.0,3.0,1.0,6.0,3.0,0.5402306601430157,1.0
352.0,0.9,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,51242.61830847306,0.16226941701232173,0.7271169196973667,0.0,0.0,3.0,1.0,0.2715152450971618,1.0,0.954472753701891,0.1289231515415763,0.78712897750177,1.0,1.0,3.0,1.0,6.0,3.0,0.5502278982261564,1.0
352.0,0.95,0.7502360123175569,-0.4512545747615767,-0.450677296937383,-0.000325902045916031,0.0009191080944193008,0.015830799003576757,-0.05037252718573626,107749.94543805667,0.1726376390486562,0.7735761343084933,0.0,0.0,3.0,1.0,0.28886374119241415,1.0,2.1907932137074178,0.13816585672554796,0.8435595021501205,1.0,1.0,4.0,2.0,6.0,3.0,0.5896746088168506,1.0
103.0,0.4,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,0.008967028624161403,0.04689813378534316,0.17953715613162402,0.0,0.0,1.0,1.0,0.07896652529430798,1.0,0.488517012750792,0.10988726333323899,0.6081145371525709,0.0,0.0,3.0,1.0,5.0,2.0,0.5003494608840617,1.0
103.0,0.45,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,0.042394949879823236,0.05337989215616953,0.20435086129859176,0.0,0.0,1.0,1.0,0.08988043369595565,1.0,0.5628330742251679,0.11119169505164973,0.6153332435488066,0.0,0.0,3.0,1.0,5.0,2.0,0.5062889272723329,1.0
103.0,0.5,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,0.1104561318219556,0.05781413080418036,0.22132617635306004,0.0,0.0,1.0,1.0,0.0973467525043296,1.0,0.6394737939479785,0.11238092763599178,0.6219144395915255,0.0,0.0,3.0,1.0,5.0,2.0,0.5117038576691053,1.0
103.0,0.55,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,0.33724550274112314,0.06344981528405798,0.2429009104139829,0.0,0.0,2.0,1.0,0.10683605165358655,1.0,0.8275325521839485,0.11482139189166991,0.6354199337339955,0.0,0.0,3.0,1.0,5.0,2.0,0.5228160187840145,1.0
103.0,0.6,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,1.5785277372624893,0.0721587829489398,0.276240899901663,0.0,0.0,2.0,1.0,0.12150010883215026,1.0,1.0193415428748573,0.11683349279178123,0.6465548712186506,0.0,0.0,3.0,1.0,5.0,2.0,0.5319777138711151,1.0
103.0,0.65,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,6.7183724523618285,0.08141545504671761,0.31167763159091794,0.0,0.0,2.0,1.0,0.13708638428387696,1.0,1.2018317977816158,0.11844798876414585,0.6554894687433137,0.0,0.0,3.0,1.0,5.0,2.0,0.5393289952195487,1.0
103.0,0.7,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,31.71153583951674,0.09265516231620012,0.3547058912686085,0.0,0.0,2.0,1.0,0.15601167100122576,1.0,1.6169161328662889,0.12141285581700169,0.6718970004342131,0.0,0.0,3.0,1.0,5.0,2.0,0.5528289185636275,1.0
103.0,0.75,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,129.62989446440352,0.10419021770421134,0.3988648134479712,0.0,0.0,2.0,1.0,0.17543426140189772,1.0,2.078421893899041,0.12398006480725092,0.68610389811757,0.0,0.0,3.0,1.0,6.0,3.0,0.5645181862301873,1.0
103.0,0.8,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,1010.2304353331886,0.12363361050069747,0.47329872299774084,0.0,0.0,2.0,1.0,0.20817281718534203,1.0,2.7003259774530517,0.12671423310813812,0.7012347462282283,0.0,0.0,3.0,1.0,6.0,3.0,0.5769676693988278,1.0
103.0,0.85,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,6273.320748864215,0.14395485153544915,0.551093243375539,0.0,0.0,2.0,1.0,0.2423894834929459,1.0,3.4030363767716745,0.1291802932055419,0.714881887391216,0.0,0.0,3.0,1.0,6.0,3.0,0.588196376009728,1.0
103.0,0.9,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,23195.800864777008,0.16052855479047246,0.6145413021532267,0.0,0.0,3.0,1.0,0.2702960898261209,1.0,5.157859504572734,0.13373543941330523,0.7400900010867594,0.0,0.0,3.0,1.0,6.0,3.0,0.6089373143147512,1.0
103.0,0.95,0.8658151361726836,-0.39299439588770413,-0.39720625285211464,-0.004634792389726382,-0.0019815065965543078,0.004293912161909164,0.023801210156151553,95681.4620228345,0.18064966689333217,0.6915696816125823,0.0,0.0,3.0,1.0,0.30417578139535456,1.0,7.61635718050004,0.13815066885169383,0.764523817389981,0.0,1.0,3.0,1.0,6.0,3.0,0.6290411698678535,1.0
353.0,0.4,0.44060644127804593,-0.20946506162174594,-0.20862014497853576,-0.003197872396919013,-0.0018568524660702902,-0.0269897498393043,0.007789050440324852,0.00014518240825078997,0.03031154339715438,0.13630310824598543,0.0,0.0,1.0,1.0,0.06335679781087937,1.0,0.03327399644251789,0.09353555853851006,0.5013414169706065,0.0,1.0,3.0,2.0,6.0,3.0,0.45290890623121816,1.0
353.0,0.45,0.44060644127804593,-0.20946506162174594,-0.20862014497853576,-0.003197872396919013,-0.0018568524660702902,-0.0269897498393043,0.007789050440324852,0.0014778039424127515,0.036777591584246296,0.16537924120369177,0.0,0.0,1.0,1.0,0.07687204849466488,1.0,0.0403002838190732,0.09504085592260773,0.5094096632642872,0.0,1.0,3.0,2.0,6.0,3.0,0.4601977127817632,1.0
353.0,0.5,0.44060644127804593,-0.20946506162174594,-0.20862014497853576,-0.003197872396919013,-0.0018568524660702902,-0.0269897498393043,0.007789050440324852,0.0063945619178169405,0.04155271930950932,0.18685174567820925,0.0,0.0,1.0,1.0,0.08685295899620715,1.0,0.048730139946769294,0.09655715662021781,0.517536886238857,0.0,1.0,4.0,2.0,6.0,3.0,0.467539798521161,1.0
353.0,0.55,0.44060644127804593,-0.20946506162174594,-0.20862014497853576,-0.003197872396919013,-0.0018568524660702902,-0.0269897498393043,0.007789050440324852,0.027972426427684924,0.04699042744802678,0.21130370153222922,0.0,0.0,1.0,1.0,0.09821878654819416,1.0,0.06614676738698053,0.09904754499402482,0.5308851235898688,0.0,1.0,4.0,2.0,6.0,3.0,0.47959851813641324,1.0
353.0,0.6,0.44060644127804593,-0.20946506162174594,-0.20862014497853576,-0.003197872396919013,-0.0018568524660702902,-0.0269897498393043,0.007789050440324852,0.1634703937461211,0.054437955924247106,0.24479329547202877,0.0,0.0,1.0,1.0,0.11378551469780573,1.0,0.08286906389475433,0.10092545117105672,0.5409505164569399,0.0,1.0,4.0,2.0,6.0,3.0,0.4886915352299518,1.0
353.0,0.65,0.44060644127804593,-0.20946506162174594,-0.20862014497853576,-0.003197872396919013,-0.0018568524660702902,-0.0269897498393043,0.007789050440324852,0.4698112197893032,0.05944411046924706,0.26730466732475083,0.0,0.0,1.0,1.0,0.12424931448397411,1.0,0.10135514297984678,0.10263334400329867,0.5501046544759862,0.0,1.0,4.0,2.0,6.0,3.0,0.4969613300191961,1.0
